Endereco,Lat,Lng
"OTTO NIEMEYER & TRAVESSA ESCOBAR, Porto Alegre, RS, Brasil","-30,1038566","-51,2364061"
"PADRE CACIQUE & DIÁRIO DE NOTÍCIAS & CHUÍ, Porto Alegre, RS, Brasil","-30,0807698","-51,2462354"
"PADRE CACIQUE & ESTAÇÃO 01 BC (PRÓX. MIGUEL COUTO), Porto Alegre, RS, Brasil","-30,0652139","-51,2338306"
"PADRE CACIQUE & ESTAÇÃO 01 CB (PRÓX. MIGUEL COUTO), Porto Alegre, RS, Brasil","-30,0705099","-51,2390975"
"PADRE CACIQUE & ESTAÇÃO 01 CB/1 (PRÓX. MIGUEL COUTO) , Porto Alegre, RS, Brasil","-30,0652139","-51,2338306"
"PADRE CACIQUE & ESTAÇÃO 02 BC (PRÓX. MONROE), Porto Alegre, RS, Brasil","-30,0705099","-51,2390975"
"PADRE CACIQUE & ESTAÇÃO 02 BC/1 (PRÓX. MONROE), Porto Alegre, RS, Brasil","-30,0705099","-51,2390975"
"PADRE CACIQUE & ESTAÇÃO 02 CB (PRÓX. MONROE), Porto Alegre, RS, Brasil","-30,0705099","-51,2390975"
"PADRE CACIQUE & ESTAÇÃO 02 CB/1 (PRÓX. MONROE), Porto Alegre, RS, Brasil","-30,0652139","-51,2338306"
"PADRE CACIQUE & ESTAÇÃO 03 BC (PRÓX. RUA C), Porto Alegre, RS, Brasil","-30,0705099","-51,2390975"
"PADRE CACIQUE & ESTAÇÃO 03 BC/1 (PRÓX. RUA C), Porto Alegre, RS, Brasil","-30,0705099","-51,2390975"
"PADRE CACIQUE & ESTAÇÃO 03 CB (PRÓX. RUA C), Porto Alegre, RS, Brasil","-30,0705099","-51,2390975"
"PADRE CACIQUE & ESTAÇÃO 03 CB/1 (PRÓX. RUA C), Porto Alegre, RS, Brasil","-30,0705099","-51,2390975"
"PADRE CACIQUE & ESTAÇÃO 04 (RETORNO - VIADUTO), Porto Alegre, RS, Brasil","-30,0705099","-51,2390975"
"PADRE CACIQUE & JOSÉ DE ALENCAR & VIADUTO DOM PEDRO I, Porto Alegre, RS, Brasil","-30,0627355","-51,2314236"
"PADRE CACIQUE & MIGUEL COUTO, Porto Alegre, RS, Brasil","-30,0631915","-51,2315402"
"PADRE CACIQUE & OTÁVIO DUTRA, Porto Alegre, RS, Brasil","-30,0643779","-51,2326116"
"PADRE CACIQUE & PEDESTRE CB PRÓX. VIADUTO, Porto Alegre, RS, Brasil","-30,0705099","-51,2390975"
"PADRE CACIQUE & PINHEIRO BORDA (VIADUTO), Porto Alegre, RS, Brasil","-30,0782555","-51,2462281"
"PADRE CACIQUE & RUA ""B"", Porto Alegre, RS, Brasil","-30,0705099","-51,2390975"
"PALMEIRA & IGUASSU, Porto Alegre, RS, Brasil","-30,039176","-51,1773665"
"PANAMERICANA & PEDESTRE Nº 240 (PRÓX. SUPERMERCADO NACIONAL), Porto Alegre, RS, Brasil","-30,0600613","-51,2211977"
"PAULA SOARES & ELÍZIO ABAETÉ CRIVELLA, Porto Alegre, RS, Brasil","-30,0200807","-51,1413926"
"PEDRO IVO & CARLOS TREIN FILHO, Porto Alegre, RS, Brasil","-30,0293008","-51,1869305"
"PEDRO IVO & COMENDADOR RHEINGANTZ, Porto Alegre, RS, Brasil","-30,0292391","-51,1860399"
"PEDRO IVO & MARILAND, Porto Alegre, RS, Brasil","-30,0294529","-51,1929014"
"PEREIRA FRANCO & JOÃO INÁCIO, Porto Alegre, RS, Brasil","-30,0032927","-51,1917174"
"PEREIRA NETO & TRAVESSA ESCOBAR, Porto Alegre, RS, Brasil","-30,1063844","-51,2352473"
"PERNAMBUCO & BERLIM, Porto Alegre, RS, Brasil","-30,0123856","-51,2020936"
"PERNAMBUCO & BRASIL, Porto Alegre, RS, Brasil","-30,0048372","-51,1992209"
"PERNAMBUCO & DONA MARGARIDA, Porto Alegre, RS, Brasil","-29,9990775","-51,1969599"
"PINHEIRO BORDA & PEDESTRE Nº 399 (PRÓX. CAÍ), Porto Alegre, RS, Brasil","-30,0346471","-51,2176584"
"PINHEIRO BORDA & PEDESTRE Nº 590 (PRÓX. ESTEVÃO CRUZ), Porto Alegre, RS, Brasil","-30,079151","-51,243993"
"PLÍNIO BRASIL MILANO & CEL FEIJÓ, Porto Alegre, RS, Brasil","-30,0208494","-51,1814744"
"PLÍNIO BRASIL MILANO & CRISTÓVÃO COLOMBO, Porto Alegre, RS, Brasil","-30,0188637","-51,1766971"
"PLÍNIO BRASIL MILANO & EDUARDO CHARTIER, Porto Alegre, RS, Brasil","-30,0204335","-51,1802818"
"PLÍNIO BRASIL MILANO & GRÉCIA, Porto Alegre, RS, Brasil","-30,0199993","-51,1791046"
"PLÍNIO BRASIL MILANO & INDUSTRIÁRIOS, Porto Alegre, RS, Brasil","-30,0199993","-51,1791046"
"PLÍNIO BRASIL MILANO & JOSÉ INÁCIO DA SILVA, Porto Alegre, RS, Brasil","-30,0195758","-51,1781566"
"PLÍNIO BRASIL MILANO & LÍBERO BADARÓ, Porto Alegre, RS, Brasil","-30,016282","-51,1718721"
"PLÍNIO BRASIL MILANO & PEDESTRE APÓS VIADUTO OBIRICI - RETORNO CB, Porto Alegre, RS, Brasil","-30,014057","-51,171984"
"PLÍNIO BRASIL MILANO & PEDESTRE DEF. Nº 1609 BC (SUPERMERCADO NACIONAL), Porto Alegre, RS, Brasil","-30,0346471","-51,2176584"
"PLÍNIO BRASIL MILANO & PEDESTRE Nº 1609 CB (SUPERMERCADO NACIONAL), Porto Alegre, RS, Brasil","-30,0190742","-51,1753681"
"PLÍNIO BRASIL MILANO & PEDESTRE Nº 2136 BC (PRÓX. LÍBERO BADARÓ), Porto Alegre, RS, Brasil","-30,0199993","-51,1791046"
"PLÍNIO BRASIL MILANO & PEDESTRE Nº 2165 CB (PRÓX. LÍBERO BADARÓ), Porto Alegre, RS, Brasil","-30,0199993","-51,1791046"
"PLÍNIO BRASIL MILANO & PEDESTRE Nº 2343 CB (CARREFOUR), Porto Alegre, RS, Brasil","-30,0131978","-51,1707924"
"PLÍNIO BRASIL MILANO & PEDESTRE Nº 2362 BC (CARREFOUR), Porto Alegre, RS, Brasil","-30,0131978","-51,1707924"
"PLÍNIO BRASIL MILANO & PEDESTRE PRÓX. CARLOS VON KOSERITZ, Porto Alegre, RS, Brasil","-30,021989","-51,18767"
"PLÍNIO BRASIL MILANO & VIADUTO OBIRICI - RETORNO CB , Porto Alegre, RS, Brasil","-30,0119257","-51,1700593"
"PLÍNIO KROEFF & ELVIO ANTÔNIO FILIPETTO, Porto Alegre, RS, Brasil","-30,0006992","-51,1151833"
"PRAIA DE BELAS  & SAÍDA VIADUTO DOM PEDRO I - BC, Porto Alegre, RS, Brasil","-30,0586881","-51,230575"
"PRAIA DE BELAS & ALTER CINTRA DE OLIVEIRA, Porto Alegre, RS, Brasil","-30,0549216","-51,2288446"
"PRAIA DE BELAS & BARBEDO, Porto Alegre, RS, Brasil","-30,0571283","-51,2296003"
"PRAIA DE BELAS & GANZO & CECÍLIA MEIRELLES, Porto Alegre, RS, Brasil","-30,0513204","-51,2283393"
"PRAIA DE BELAS & PEDESTRE APÓS Nº 1181 (PRÓX. MARCÍLIO DIAS), Porto Alegre, RS, Brasil","-30,049536","-51,228733"
"PRAIA DE BELAS & PEDESTRE DEF Nº 2270 CB (PRÓX.COSTA), Porto Alegre, RS, Brasil","-30,049536","-51,228733"
"PRAIA DE BELAS & PEDESTRE DEF. 9ºBPM - PROX. EDMUNDO BITENCOURT, Porto Alegre, RS, Brasil","-30,0461497","-51,228595"
"PRAIA DE BELAS & PEDESTRE Nº 1181 (PRÓX. BASTIAN), Porto Alegre, RS, Brasil","-30,049536","-51,228733"
"PRAIA DE BELAS & PEDESTRE Nº 1710 (PRÓX. BOTAFOGO), Porto Alegre, RS, Brasil","-30,0545589","-51,2211573"
"PRAIA DE BELAS & PEDESTRE PRÓX. RUA DA REPÚBLICA (ANTES), Porto Alegre, RS, Brasil","-30,0452272","-51,2292976"
"PRAIA DE BELAS & PEDESTRE PRÓX. RUA DA REPÚBLICA (APÓS), Porto Alegre, RS, Brasil","-30,0452272","-51,2292976"
"PRAIA DE BELAS & PERI MACHADO, Porto Alegre, RS, Brasil","-30,052137","-51,2283313"
"PRES. FRANKLIN ROOSEVELT & BRASIL, Porto Alegre, RS, Brasil","-30,0067526","-51,2025158"
"PRES. FRANKLIN ROOSEVELT & CAIRU, Porto Alegre, RS, Brasil","-30,0041483","-51,2015015"
"PRES. FRANKLIN ROOSEVELT & DEF. COLÉGIO CONCÓRDIA, Porto Alegre, RS, Brasil","-30,0061767","-51,2021556"
"PRES. FRANKLIN ROOSEVELT & QUINTINO BANDEIRA, Porto Alegre, RS, Brasil","-30,012719","-51,2047615"
"PRINCESA ISABEL & PEDESTRE Nº 351 SN (PRÓX. JOÃO PESSOA), Porto Alegre, RS, Brasil","-30,047423","-51,2064823"
"PRINCESA ISABEL & PEDESTRE Nº 370 NS (DEF. INSTITUTO CARDIOLOGIA), Porto Alegre, RS, Brasil","-30,0491303","-51,2090119"
"PRINCESA ISABEL & PEDESTRE Nº 395 SN (INSTITUTO CARDIOLOGIA), Porto Alegre, RS, Brasil","-30,0491303","-51,2090119"
"PRINCESA ISABEL & SANTANA, Porto Alegre, RS, Brasil","-30,046885","-51,205736"
"PRINCESA ISABEL & SÃO LUIZ, Porto Alegre, RS, Brasil","-30,0466865","-51,2049616"
"PROTÁSIO ALVES & ANTÔNIO DE CARVALHO, Porto Alegre, RS, Brasil","-30,0437604","-51,1428864"
"PROTÁSIO ALVES & ARY TARRAGO, Porto Alegre, RS, Brasil","-30,0425272","-51,1358435"
"PROTÁSIO ALVES & BORGES DO CANTO, Porto Alegre, RS, Brasil","-30,0434713","-51,1874192"
"PROTÁSIO ALVES & CRISTIANO FISCHER, Porto Alegre, RS, Brasil","-30,0397111","-51,1718477"
"PROTÁSIO ALVES & E 04 (EST. HOSPITAL DE CLÍNICAS) CB, Porto Alegre, RS, Brasil","-30,0389936","-51,207277"
"PROTÁSIO ALVES & E 05 (EST. COL. AMERICANO) BC, Porto Alegre, RS, Brasil","-30,039325","-51,114254"
"PROTÁSIO ALVES & E 05 (EST. COL. AMERICANO) CB, Porto Alegre, RS, Brasil","-30,039325","-51,114254"
"PROTÁSIO ALVES & E 06 (EST. COL. ISRAELITA) BC, Porto Alegre, RS, Brasil","-30,0400524","-51,19915"
"PROTÁSIO ALVES & E 06 (EST. COL. ISRAELITA) CB, Porto Alegre, RS, Brasil","-30,0400524","-51,19915"
"PROTÁSIO ALVES & E 08 (EST. JOÃO ABBOTT) BC, Porto Alegre, RS, Brasil","-30,0425983","-51,1895481"
"PROTÁSIO ALVES & E 08 (EST. JOÃO ABBOTT) CB, Porto Alegre, RS, Brasil","-30,0425983","-51,1895481"
"PROTÁSIO ALVES & E 09 (EST. SANTA INÊS) BC, Porto Alegre, RS, Brasil","-30,0421942","-51,1468831"
"PROTÁSIO ALVES & E 09 (EST. SANTA INÊS) CB, Porto Alegre, RS, Brasil","-30,0439734","-51,184305"
"PROTÁSIO ALVES & E 10 (EST. ALTO PETRÓPOLIS) BC, Porto Alegre, RS, Brasil","-30,039752","-51,113808"
"PROTÁSIO ALVES & E 10 (EST. ALTO PETRÓPOLIS) BC/1, Porto Alegre, RS, Brasil","-30,039752","-51,113808"
"PROTÁSIO ALVES & E 10 (EST. ALTO PETRÓPOLIS) CB/1, Porto Alegre, RS, Brasil","-30,039752","-51,113808"
"PROTÁSIO ALVES & E 10 (EST. ALTO PETRÓPOLIS) CB/1, Porto Alegre, RS, Brasil","-30,039752","-51,113808"
"PROTÁSIO ALVES & ESTAÇÃO 12 BC (EST. TRÊS FIGUEIRAS), Porto Alegre, RS, Brasil","-30,0405867","-51,1676866"
"PROTÁSIO ALVES & ESTAÇÃO 12 CB (EST. TRÊS FIGUEIRAS), Porto Alegre, RS, Brasil","-30,0398341","-51,1716464"
"PROTÁSIO ALVES & ESTAÇÃO 13 BC (EST. BOM JESUS), Porto Alegre, RS, Brasil","-30,0403671","-51,1608462"
"PROTÁSIO ALVES & ESTAÇÃO 13 CB (EST. BOM JESUS), Porto Alegre, RS, Brasil","-30,0403671","-51,1608462"
"PROTÁSIO ALVES & ESTAÇÃO 14 BC (EST. VILA JARDIM), Porto Alegre, RS, Brasil","-30,0415252","-51,1533381"
"PROTÁSIO ALVES & ESTAÇÃO 14 CB (EST. VILA JARDIM), Porto Alegre, RS, Brasil","-30,0415252","-51,1533381"
"PROTÁSIO ALVES & EUCLIDES TRICHES, Porto Alegre, RS, Brasil","-30,0433283","-51,1385963"
"PROTÁSIO ALVES & GIORDANO BRUNO, Porto Alegre, RS, Brasil","-30,0371592","-51,206538"
"PROTÁSIO ALVES & IJUÍ, Porto Alegre, RS, Brasil","-30,0437486","-51,1853287"
"PROTÁSIO ALVES & IVO CORSEUIL, Porto Alegre, RS, Brasil","-30,0421966","-51,1792786"
"PROTÁSIO ALVES & JOÃO GUIMARÃES, Porto Alegre, RS, Brasil","-30,0389654","-51,2017189"
"PROTÁSIO ALVES & LUCAS DE OLIVEIRA, Porto Alegre, RS, Brasil","-30,040501","-51,1944534"
"PROTÁSIO ALVES & MANOEL ELIAS, Porto Alegre, RS, Brasil","-30,0267267","-51,1202026"
"PROTÁSIO ALVES & MARTIN FÉLIX BERTA, Porto Alegre, RS, Brasil","-30,038243","-51,114065"
"PROTÁSIO ALVES & MOEMA, Porto Alegre, RS, Brasil","-30,0463438","-51,0985129"
"PROTÁSIO ALVES & NEUSA GOULART BRIZOLA BC, Porto Alegre, RS, Brasil","-30,0398952","-51,1978749"
"PROTÁSIO ALVES & NEUSA GOULART BRIZOLA CB, Porto Alegre, RS, Brasil","-30,0398952","-51,1978749"
"PROTÁSIO ALVES & NILO RUSCHEL, Porto Alegre, RS, Brasil","-30,0415002","-51,1322225"
"PROTÁSIO ALVES & OTÁVIO SANTOS, Porto Alegre, RS, Brasil","-30,0428902","-51,1453083"
"PROTÁSIO ALVES & PALMEIRA, Porto Alegre, RS, Brasil","-30,0395883","-51,1766013"
"PROTÁSIO ALVES & PD17 (PRÓX. EÇA DE QUEIROZ) BC, Porto Alegre, RS, Brasil","-30,0421942","-51,1468831"
"PROTÁSIO ALVES & PD17 (PRÓX. EÇA DE QUEIROZ) CB, Porto Alegre, RS, Brasil","-30,0421942","-51,1468831"
"PROTÁSIO ALVES & PD22 BC (PRÓX. CARAZINHO), Porto Alegre, RS, Brasil","-30,0431086","-51,1823373"
"PROTÁSIO ALVES & PD23 CB (PRÓX. CAJU), Porto Alegre, RS, Brasil","-30,0420055","-51,1474399"
"PROTÁSIO ALVES & PEDESTRE DEF. Nº 7163 BC (COL. SENHOR BOM JESUS), Porto Alegre, RS, Brasil","-30,0431849","-51,1417598"
"PROTÁSIO ALVES & PEDESTRE Nº 10796 (PRÓX. EGÍDIO PICOLI), Porto Alegre, RS, Brasil","-30,0441046","-51,1059423"
"PROTÁSIO ALVES & PEDESTRE Nº 11451 (PRÓX. GARAGEM VAP), Porto Alegre, RS, Brasil","-30,046228","-51,101382"
"PROTÁSIO ALVES & PEDESTRE Nº 6047 CB (PRÓX. SESC), Porto Alegre, RS, Brasil","-30,0421942","-51,1468831"
"PROTÁSIO ALVES & PEDESTRE Nº 6094 BC (PRÓX. SESC), Porto Alegre, RS, Brasil","-30,0421942","-51,1468831"
"PROTÁSIO ALVES & PEDESTRE Nº 7163 CB (COL. SENHOR BOM JESUS), Porto Alegre, RS, Brasil","-30,0431849","-51,1417598"
"PROTÁSIO ALVES & PEDESTRE Nº 8129 CB (PROX. JOÃO SILVA BUENO), Porto Alegre, RS, Brasil","-30,0388887","-51,1306278"
"PROTÁSIO ALVES & PEDESTRE Nº 8144 BC (PROX. JOÃO SILVA BUENO), Porto Alegre, RS, Brasil","-30,0388887","-51,1306278"
"PROTÁSIO ALVES & PEDESTRE Nº 8426 BC (APÓS AMADEU F O FREITAS), Porto Alegre, RS, Brasil","-30,0346471","-51,2176584"
"PROTÁSIO ALVES & PEDESTRE Nº 8427 CB (ANTES AMADEU F O FREITAS), Porto Alegre, RS, Brasil","-30,0346471","-51,2176584"
"PROTÁSIO ALVES & PEDESTRE Nº 8769 CB (PRÓX. ÂNTONIO GIUDICE), Porto Alegre, RS, Brasil","-30,03745","-51,1243032"
"PROTÁSIO ALVES & PEDESTRE Nº 8830 BC (PRÓX. ÂNTONIO GIUDICE), Porto Alegre, RS, Brasil","-30,03745","-51,1243032"
"PROTÁSIO ALVES & PEDESTRE Nº 9235 (PRÓX. ONOFRE PEREIRA MACIEL - NOVA CHOCOLATÃO), Porto Alegre, RS, Brasil","-30,038393","-51,120312"
"PROTÁSIO ALVES & PROF. DUPLAN, Porto Alegre, RS, Brasil","-30,0391455","-51,2010627"
"PROTÁSIO ALVES & REVER. DANIEL BETT, Porto Alegre, RS, Brasil","-30,0427111","-51,1261571"
"PROTÁSIO ALVES & SANTA ISABEL, Porto Alegre, RS, Brasil","-30,0402204","-51,1642842"
"PROTÁSIO ALVES & SÃO MATEUS, Porto Alegre, RS, Brasil","-30,0407365","-51,1703927"
"PROTÁSIO ALVES & SÃO SIMÃO, Porto Alegre, RS, Brasil","-30,0409071","-51,1693067"
"PROTÁSIO ALVES & SATURNINO DE BRITO, Porto Alegre, RS, Brasil","-30,0414537","-51,1540036"
"PROTÁSIO ALVES & TEIXEIRA MENDES, Porto Alegre, RS, Brasil","-30,0404985","-51,1659984"
"PROTÁSIO ALVES & VICENTE DA FONTOURA, Porto Alegre, RS, Brasil","-30,0403856","-51,1958857"
"PRUDENTE DE MORAES & Nº 27 (PRÓX. ESC. PRUDENTE DE MORAES) (DESATIVADO), Porto Alegre, RS, Brasil","-30,0338492","-51,1643775"
"QUINTINO BOCAIÚVA & CASEMIRO DE ABREU, Porto Alegre, RS, Brasil","-30,0331406","-51,1970324"
"QUINTINO BOCAIÚVA & CASTRO ALVES, Porto Alegre, RS, Brasil","-30,0322817","-51,1970055"
"QUINTINO BOCAIÚVA & DONA LAURA, Porto Alegre, RS, Brasil","-30,0293344","-51,1969608"
"QUINTINO BOCAIÚVA & DR. POTY MEDEIROS, Porto Alegre, RS, Brasil","-30,024679","-51,1979653"
"QUINTINO BOCAIÚVA & MARQUÊS DO HERVAL, Porto Alegre, RS, Brasil","-30,0209971","-51,1986268"
"QUINTINO BOCAIÚVA & PEDESTRE Nº 500 (PRÓX. GRÊMIO NÁUTICO UNIÃO), Porto Alegre, RS, Brasil","-30,022128","-51,198219"
"RAMIRO BARCELOS & JERÔNIMO DE ORNELAS, Porto Alegre, RS, Brasil","-30,0397452","-51,2082747"
"RAMIRO BARCELOS & PEDESTRE Nº 910 (PRÓX. GONÇALO DE CARVALHO), Porto Alegre, RS, Brasil","-30,028021","-51,208712"
"RAMIRO BARCELOS & SÃO CARLOS, Porto Alegre, RS, Brasil","-30,0226959","-51,2117634"
"RAPHAEL ZIPPIN & ECOVILLE - NORTE, Porto Alegre, RS, Brasil","-30,0035482","-51,1231235"
"RIACHUELO & MARECHAL FLORIANO, Porto Alegre, RS, Brasil","-30,0315816","-51,2269641"
"RIACHUELO & PEDESTRE GEN. CÂMARA, Porto Alegre, RS, Brasil","-30,030986","-51,2300983"
"RIACHUELO & VIGÁRIO JOSÉ INÁCIO, Porto Alegre, RS, Brasil","-30,0315834","-51,2259429"
"RODRIGUES DA FONSECA & PEDESTRE Nº 1666 (DEF. COLÉGIO ALBERTO TORRES), Porto Alegre, RS, Brasil","-30,1158601","-51,2101235"
"RUA DA ARENA & PEDESTRE S/ Nº  (RESIDENCIAL LIBERDADE), Porto Alegre, RS, Brasil","-30,0346471","-51,2176584"
"RUA DOS MAIAS & PEDESTRE Nº 1400 (PRÓX RUA DA INFÂNCIA), Porto Alegre, RS, Brasil","-29,9945184","-51,0947472"
"SALDANHA DA GAMA & VIDAL DE NEGREIROS, Porto Alegre, RS, Brasil","-30,063653","-51,1684177"
"SALGADO FILHO & DR. FLORES, Porto Alegre, RS, Brasil","-30,030913","-51,2248062"
"SALGADO FILHO & VIGÁRIO JOSÉ INÁCIO (DIREÇÃO À JOÃO PESSOA), Porto Alegre, RS, Brasil","-29,9934732","-51,1753811"
"SALVADOR FRANÇA & ENG. ANTÔNIO CARLOS TIBIRIÇÁ & JOSÉ CARLOS BERN, Porto Alegre, RS, Brasil","-30,0475891","-51,1786007"
"SALVADOR FRANÇA & EST. TIBIRIÇÁ N/S, Porto Alegre, RS, Brasil","-30,0475891","-51,1786007"
"SALVADOR FRANÇA & EST. TIBIRIÇÁ S/N, Porto Alegre, RS, Brasil","-30,0475891","-51,1786007"
"SALVADOR FRANÇA & EST. VALPARAÍSO PRÓX. ITABORAÍ N/S, Porto Alegre, RS, Brasil","-30,0562843","-51,1830458"
"SALVADOR FRANÇA & EST. VALPARAÍSO PRÓX. ITABORAÍ N/S1, Porto Alegre, RS, Brasil","-30,0562843","-51,1830458"
"SALVADOR FRANÇA & EST. VALPARAÍSO S/N, Porto Alegre, RS, Brasil","-30,051034","-51,179255"
"SALVADOR FRANÇA & EST. VALPARAÍSO S/N 1, Porto Alegre, RS, Brasil","-30,0562843","-51,1830458"
"SALVADOR FRANÇA & FELIZARDO, Porto Alegre, RS, Brasil","-30,0519215","-51,1809212"
"SALVADOR FRANÇA & PRÓX. IPIRANGA NS, Porto Alegre, RS, Brasil","-30,0562843","-51,1830458"
"SALVADOR FRANÇA & PRÓX. IPIRANGA NS (CORREDOR)(DESLIGADO), Porto Alegre, RS, Brasil","-30,0562843","-51,1830458"
"SALVADOR FRANÇA & PRÓX. VALPARAÍSO S/N, Porto Alegre, RS, Brasil","-30,0562843","-51,1830458"
"SALVADOR FRANÇA & VALPARAÍSO, Porto Alegre, RS, Brasil","-30,0554803","-51,1826347"
"SANTANA & DOMINGOS CRESCÊNCIO, Porto Alegre, RS, Brasil","-30,0473372","-51,2034334"
"SANTANA & JERÔNIMO DE ORNELAS, Porto Alegre, RS, Brasil","-30,0420045","-51,2122266"
"SANTANA & PEDESTRE Nº 1237 (PRÓX. DOMINGOS CRESCÊNCIO), Porto Alegre, RS, Brasil","-30,0482179","-51,205"
"SANTANA & PEDESTRE Nº 495 ( PROX. LAURINDO ), Porto Alegre, RS, Brasil","-30,0429927","-51,2116434"
"SANTANA & PEDESTRE Nº 718 (PRÓX. LUIZ MANOEL), Porto Alegre, RS, Brasil","-30,0449387","-51,2108003"
"SANTOS DUMONT & POLÔNIA, Porto Alegre, RS, Brasil","-30,0079464","-51,2055276"
"SANTOS DUMONT & RUA DO PARQUE, Porto Alegre, RS, Brasil","-30,0131053","-51,2073498"
"SÃO LUIZ & MONSENHOR VERAS, Porto Alegre, RS, Brasil","-30,0503962","-51,2025764"
"SÃO MANOEL & MONSENHOR VERAS, Porto Alegre, RS, Brasil","-30,0495767","-51,2010557"
"SÃO PEDRO & CEARÁ, Porto Alegre, RS, Brasil","-30,0127956","-51,1958543"
"SÃO PEDRO & CONSELHEIRO TRAVASSOS, Porto Alegre, RS, Brasil","-30,0087165","-51,2071214"
"SÃO PEDRO & PARÁ, Porto Alegre, RS, Brasil","-30,0321383","-51,2304266"
"SÃO PEDRO & PERNAMBUCO, Porto Alegre, RS, Brasil","-30,0108051","-51,201473"
"SÃO PEDRO & PRES. FRANKLIN ROOSEVELT, Porto Alegre, RS, Brasil","-30,0099168","-51,20372"
"SÃO PEDRO & SANTOS DUMONT, Porto Alegre, RS, Brasil","-30,0092049","-51,2059986"
"SARMENTO LEITE & DEF. FACULDADE DE ARQUITETURA, Porto Alegre, RS, Brasil","-30,0327121","-51,2206062"
"SARMENTO LEITE & DEF. FACULDADE DE MEDICINA, Porto Alegre, RS, Brasil","-30,0315531","-51,2204692"
"SARMENTO LEITE & SAÍDA TÚNEL CB, Porto Alegre, RS, Brasil","-30,0383424","-51,2242787"
"SATURNINO DE BRITO & IPÊ, Porto Alegre, RS, Brasil","-30,0345616","-51,1513149"
"SATURNINO DE BRITO & PEDESTRE Nº 1400 (PRÓX. COLÉGIO RUBEM BERTA), Porto Alegre, RS, Brasil","-30,0297758","-51,1513727"
"SATURNINO DE BRITO & PEDESTRE Nº 420 (PRÓX. SOUZA LOBO), Porto Alegre, RS, Brasil","-30,0372458","-51,153243"
"SATURNINO DE BRITO & PEDESTRE Nº 682 (PRÓX ALDROVANDO LEÃO), Porto Alegre, RS, Brasil","-30,036358","-51,152111"
"SATURNINO DE BRITO & PEDESTRE Nº 985 (PRÓX. AV. IPÊ), Porto Alegre, RS, Brasil","-30,036358","-51,152111"
"SEBASTIÃO LEÃO & LIMA E SILVA, Porto Alegre, RS, Brasil","-30,0442814","-51,2160326"
"SENADOR TARSO DUTRA & E 01 - SN, Porto Alegre, RS, Brasil","-30,0430672","-51,1752465"
"SENADOR TARSO DUTRA & E 01 - SN 1, Porto Alegre, RS, Brasil","-30,0384819","-51,1736442"
"SEPÉ TIARAJU & JORACY CAMARGO, Porto Alegre, RS, Brasil","-30,0757043","-51,2147628"
"SEPÉ TIARAJU & MANOEL LOBATO, Porto Alegre, RS, Brasil","-30,0692443","-51,2145291"
"SEPÉ TIARAJU & ORFANOTRÓFIO, Porto Alegre, RS, Brasil","-30,0767143","-51,2145686"
"SERTÓRIO & ASSIS CHATEAUBRIAND, Porto Alegre, RS, Brasil","-29,9980013","-51,1462812"
"SERTÓRIO & AV. DOS GAUCHOS, Porto Alegre, RS, Brasil","-29,9987042","-51,1415409"
"SERTÓRIO & CARNEIRO DA FONTOURA BC, Porto Alegre, RS, Brasil","-30,0028361","-51,1683458"
"SERTÓRIO & CARNEIRO DA FONTOURA CB, Porto Alegre, RS, Brasil","-30,0028361","-51,1683458"
"SERTÓRIO & CEARÁ, Porto Alegre, RS, Brasil","-30,0016075","-51,1916675"
"SERTÓRIO & DONA ALZIRA, Porto Alegre, RS, Brasil","-29,9978873","-51,139848"
"SERTÓRIO & DONA SEBASTIANA, Porto Alegre, RS, Brasil","-30,0030941","-51,185974"
"SERTÓRIO & E 02 (EST. AUGUSTO SEVERO) BC, Porto Alegre, RS, Brasil","-30,0070528","-51,1891196"
"SERTÓRIO & E 02 (EST. AUGUSTO SEVERO) CB, Porto Alegre, RS, Brasil","-30,0070528","-51,1891196"
"SERTÓRIO & E 03 (EST. SANTA CATARINA) BC, Porto Alegre, RS, Brasil","-27,2423392","-50,2188556"
"SERTÓRIO & E 03 (EST. SANTA CATARINA) CB, Porto Alegre, RS, Brasil","-30,0346471","-51,2176584"
"SERTÓRIO & E 04 (EST. VARZEA) BC, Porto Alegre, RS, Brasil","-30,0046221","-51,1630377"
"SERTÓRIO & EMÍLIO LÚCIO ESTEVES, Porto Alegre, RS, Brasil","-30,0032784","-51,1787908"
"SERTÓRIO & EMÍLIO LÚCIO ESTEVES BC, Porto Alegre, RS, Brasil","-30,0032784","-51,1787908"
"SERTÓRIO & ESTAÇÃO 05 BC (VIA PORTO), Porto Alegre, RS, Brasil","-29,997418","-51,153649"
"SERTÓRIO & ESTAÇÃO 05 CB (VIA PORTO), Porto Alegre, RS, Brasil","-29,997418","-51,153649"
"SERTÓRIO & JOAQUIM SILVEIRA, Porto Alegre, RS, Brasil","-29,9979195","-51,1426496"
"SERTÓRIO & MARIA JOSEFA DA FONTOURA, Porto Alegre, RS, Brasil","-29,9985647","-51,1355315"
"SERTÓRIO & OURO PRETO, Porto Alegre, RS, Brasil","-29,9982771","-51,1552623"
"SERTÓRIO & PANAMERICANA, Porto Alegre, RS, Brasil","-29,9981008","-51,1518708"
"SERTÓRIO & PAQUETÁ, Porto Alegre, RS, Brasil","-29,9983573","-51,15624"
